sample_id,image_id,image_path_masked,image_real_path,crop,canonical_label,condition_group,dataset_split,question_type,question,visible_symptoms,lesion_location,symptom_pattern,severity_level,image_quality,confidence_level,triage_level,label_mentioned_in_question,input_no_label,input_with_label,target_answer,linked_knowledge_ids
TOMATOQA000011,TOMATO_IMG_00002,tomato_images/TOMATO_IMG_00002.jpg,tomato_images/TOMATO_IMG_00002.jpg,cà chua,bệnh đốm vi khuẩn,bacterial_disease,train,visual_evidence,Lá có vết đốm nhỏ biểu hiện ra sao?,có đốm không có vòng đồng tâm rõ; đốm nhỏ màu nâu đen,lá,đốm có vòng đồng tâm,nhẹ,đạt yêu cầu,trung bình,early_action,no,Cây trồng: cà chua. Triệu chứng quan sát: có đốm không có vòng đồng tâm rõ; đốm nhỏ màu nâu đen. Mức độ quan sát: nhẹ. Câu hỏi người dùng: Lá có vết đốm nhỏ biểu hiện ra sao?,Cây trồng: cà chua. Nhãn nghi ngờ: bệnh đốm vi khuẩn. Triệu chứng quan sát: có đốm không có vòng đồng tâm rõ; đốm nhỏ màu nâu đen. Mức độ quan sát: nhẹ. Câu hỏi người dùng: Lá có vết đốm nhỏ biểu hiện ra sao?,"Bằng chứng chính là có đốm không có vòng đồng tâm rõ; đốm nhỏ màu nâu đen, hỗ trợ hướng bệnh đốm vi khuẩn. Điểm phân biệt: Nếu vết bệnh nhỏ, sẫm màu và không có vòng đồng tâm rõ thì nghiêng về đốm vi khuẩn hơn cháy sớm. Mức tin cậy trung bình, ưu tiên xử lý sớm. Nên ưu tiên giữ lá khô, tưới gốc, tỉa bỏ lá bệnh vừa phải, vệ sinh tàn dư và theo dõi vết mới sau mưa hoặc tưới.",K_TOMATO_BACTERIAL_SPOT_SYMPTOM_001;K_TOMATO_BACTERIAL_SPOT_DIFF_001;K_TOMATO_BACTERIAL_SPOT_ACTION_001;K_TOMATO_BACTERIAL_SPOT_CONFIDENCE_001;K_TOMATO_BACTERIAL_SPOT_TRIAGE_001;K_TOMATO_GENERAL_RAG_SOURCE_001;K_TOMATO_BACTERIAL_SPOT_DIAGNOSTIC_DETAIL_002;K_TOMATO_BACTERIAL_SPOT_CONFUSABLE_EXTRA_002;K_TOMATO_IMAGE_LOW_EVIDENCE_001
TOMATOQA000012,TOMATO_IMG_00002,tomato_images/TOMATO_IMG_00002.jpg,tomato_images/TOMATO_IMG_00002.jpg,cà chua,bệnh đốm vi khuẩn,bacterial_disease,train,severity_assessment,Thấy mô lá có chấm khô sẫm trên lá cà chua mức độ thế nào?,có đốm không có vòng đồng tâm rõ; đốm nhỏ màu nâu đen,lá,đốm có vòng đồng tâm,nhẹ,đạt yêu cầu,trung bình,early_action,no,Cây trồng: cà chua. Triệu chứng quan sát: có đốm không có vòng đồng tâm rõ; đốm nhỏ màu nâu đen. Mức độ quan sát: nhẹ. Câu hỏi người dùng: Thấy mô lá có chấm khô sẫm trên lá cà chua mức độ thế nào?,Cây trồng: cà chua. Nhãn nghi ngờ: bệnh đốm vi khuẩn. Triệu chứng quan sát: có đốm không có vòng đồng tâm rõ; đốm nhỏ màu nâu đen. Mức độ quan sát: nhẹ. Câu hỏi người dùng: Thấy mô lá có chấm khô sẫm trên lá cà chua mức độ thế nào?,"Mức độ hiện xếp khoảng nhẹ vì ảnh cho thấy có đốm không có vòng đồng tâm rõ; đốm nhỏ màu nâu đen. Điểm phân biệt: Nếu vết bệnh nhỏ, sẫm màu và không có vòng đồng tâm rõ thì nghiêng về đốm vi khuẩn hơn cháy sớm. Mức tin cậy trung bình, ưu tiên xử lý sớm. Nên ưu tiên giữ lá khô, tưới gốc, tỉa bỏ lá bệnh vừa phải, vệ sinh tàn dư và theo dõi vết mới sau mưa hoặc tưới. Theo dõi lại sau 24–48 giờ nếu vết lan rộng.",K_TOMATO_BACTERIAL_SPOT_SYMPTOM_001;K_TOMATO_BACTERIAL_SPOT_DIFF_001;K_TOMATO_BACTERIAL_SPOT_ACTION_001;K_TOMATO_BACTERIAL_SPOT_CONFIDENCE_001;K_TOMATO_BACTERIAL_SPOT_TRIAGE_001;K_TOMATO_GENERAL_RAG_SOURCE_001;K_TOMATO_BACTERIAL_SPOT_DIAGNOSTIC_DETAIL_002;K_TOMATO_BACTERIAL_SPOT_CONFUSABLE_EXTRA_002
TOMATOQA000013,TOMATO_IMG_00002,tomato_images/TOMATO_IMG_00002.jpg,tomato_images/TOMATO_IMG_00002.jpg,cà chua,bệnh đốm vi khuẩn,bacterial_disease,train,differential_diagnosis,Lá cà chua có đốm không có vòng đồng tâm rõ cần tránh nhầm với gì?,có đốm không có vòng đồng tâm rõ; đốm nhỏ màu nâu đen,lá,đốm có vòng đồng tâm,nhẹ,đạt yêu cầu,trung bình,early_action,no,Cây trồng: cà chua. Triệu chứng quan sát: có đốm không có vòng đồng tâm rõ; đốm nhỏ màu nâu đen. Mức độ quan sát: nhẹ. Câu hỏi người dùng: Lá cà chua có đốm không có vòng đồng tâm rõ cần tránh nhầm với gì?,Cây trồng: cà chua. Nhãn nghi ngờ: bệnh đốm vi khuẩn. Triệu chứng quan sát: có đốm không có vòng đồng tâm rõ; đốm nhỏ màu nâu đen. Mức độ quan sát: nhẹ. Câu hỏi người dùng: Lá cà chua có đốm không có vòng đồng tâm rõ cần tránh nhầm với gì?,"Không nên xử lý nóng vội; dấu hiệu hiện có là có đốm không có vòng đồng tâm rõ; đốm nhỏ màu nâu đen, phù hợp hướng nghi ngờ bệnh đốm vi khuẩn. Điểm phân biệt: Nếu vết bệnh nhỏ, sẫm màu và không có vòng đồng tâm rõ thì nghiêng về đốm vi khuẩn hơn cháy sớm. Mức tin cậy trung bình, ưu tiên xử lý sớm. Nên ưu tiên giữ lá khô, tưới gốc, tỉa bỏ lá bệnh vừa phải, vệ sinh tàn dư và theo dõi vết mới sau mưa hoặc tưới. Cần tránh không kết luận là nấm chỉ dựa vào đốm nâu.",K_TOMATO_BACTERIAL_SPOT_SYMPTOM_001;K_TOMATO_BACTERIAL_SPOT_DIFF_001;K_TOMATO_BACTERIAL_SPOT_ACTION_001;K_TOMATO_BACTERIAL_SPOT_CONFIDENCE_001;K_TOMATO_BACTERIAL_SPOT_TRIAGE_001;K_TOMATO_GENERAL_RAG_SOURCE_001;K_TOMATO_BACTERIAL_SPOT_DIAGNOSTIC_DETAIL_002;K_TOMATO_SAFETY_NO_OVERCLAIM_001;K_TOMATO_GENERAL_SAFETY_001;K_TOMATO_BACTERIAL_SPOT_CONFUSABLE_EXTRA_002
TOMATOQA000016,TOMATO_IMG_00002,tomato_images/TOMATO_IMG_00002.jpg,tomato_images/TOMATO_IMG_00002.jpg,cà chua,bệnh đốm vi khuẩn,bacterial_disease,train,uncertainty,Nhìn lá có đốm sẫm rải rác có nên kết luận chắc chắn không?,có đốm không có vòng đồng tâm rõ; đốm nhỏ màu nâu đen,lá,đốm có vòng đồng tâm,nhẹ,đạt yêu cầu,thấp,insufficient_evidence,no,Cây trồng: cà chua. Triệu chứng quan sát: có đốm không có vòng đồng tâm rõ; đốm nhỏ màu nâu đen. Mức độ quan sát: nhẹ. Câu hỏi người dùng: Nhìn lá có đốm sẫm rải rác có nên kết luận chắc chắn không?,Cây trồng: cà chua. Nhãn nghi ngờ: bệnh đốm vi khuẩn. Triệu chứng quan sát: có đốm không có vòng đồng tâm rõ; đốm nhỏ màu nâu đen. Mức độ quan sát: nhẹ. Câu hỏi người dùng: Nhìn lá có đốm sẫm rải rác có nên kết luận chắc chắn không?,"Chưa nên kết luận tuyệt đối; dấu hiệu có đốm không có vòng đồng tâm rõ; đốm nhỏ màu nâu đen nghiêng về bệnh đốm vi khuẩn nhưng cần kiểm tra thêm nếu ảnh chưa đủ rõ. Điểm phân biệt: Nếu vết bệnh nhỏ, sẫm màu và không có vòng đồng tâm rõ thì nghiêng về đốm vi khuẩn hơn cháy sớm. Mức tin cậy thấp, ưu tiên chưa đủ bằng chứng. Nên ưu tiên giữ lá khô, tưới gốc, tỉa bỏ lá bệnh vừa phải, vệ sinh tàn dư và theo dõi vết mới sau mưa hoặc tưới. Nếu lan nhanh sang nhiều cây, nên hỏi cán bộ kỹ thuật địa phương.",K_TOMATO_BACTERIAL_SPOT_SYMPTOM_001;K_TOMATO_BACTERIAL_SPOT_DIFF_001;K_TOMATO_BACTERIAL_SPOT_ACTION_001;K_TOMATO_BACTERIAL_SPOT_CONFIDENCE_001;K_TOMATO_BACTERIAL_SPOT_TRIAGE_001;K_TOMATO_GENERAL_FOLLOWUP_001;K_TOMATO_GENERAL_RAG_SOURCE_001;K_TOMATO_BACTERIAL_SPOT_DIAGNOSTIC_DETAIL_002;K_TOMATO_IMAGE_LOW_EVIDENCE_001;K_TOMATO_FOLLOWUP_UNDERSIDE_WHOLE_PLANT_001
TOMATOQA000017,TOMATO_IMG_00003,tomato_images/TOMATO_IMG_00003.jpg,tomato_images/TOMATO_IMG_00003.jpg,cà chua,bệnh đốm vi khuẩn,bacterial_disease,train,identification,Nhìn lá có đốm nhỏ nâu đen có phải bệnh không?,có quầng vàng quanh vết bệnh; có nhiều chấm hoặc vệt nâu rải rác,lá,đốm lá,trung bình,đạt yêu cầu,cao,early_action,no,Cây trồng: cà chua. Triệu chứng quan sát: có quầng vàng quanh vết bệnh; có nhiều chấm hoặc vệt nâu rải rác. Mức độ quan sát: trung bình. Câu hỏi người dùng: Nhìn lá có đốm nhỏ nâu đen có phải bệnh không?,Cây trồng: cà chua. Nhãn nghi ngờ: bệnh đốm vi khuẩn. Triệu chứng quan sát: có quầng vàng quanh vết bệnh; có nhiều chấm hoặc vệt nâu rải rác. Mức độ quan sát: trung bình. Câu hỏi người dùng: Nhìn lá có đốm nhỏ nâu đen có phải bệnh không?,"Các dấu hiệu hiện tại nghiêng về bệnh đốm vi khuẩn, nổi bật là có quầng vàng quanh vết bệnh; có nhiều chấm hoặc vệt nâu rải rác. Điểm phân biệt: Nếu vết bệnh nhỏ, sẫm màu và không có vòng đồng tâm rõ thì nghiêng về đốm vi khuẩn hơn cháy sớm. Mức tin cậy cao, ưu tiên xử lý sớm. Nên ưu tiên giữ lá khô, tưới gốc, tỉa bỏ lá bệnh vừa phải, vệ sinh tàn dư và theo dõi vết mới sau mưa hoặc tưới.",K_TOMATO_BACTERIAL_SPOT_SYMPTOM_001;K_TOMATO_BACTERIAL_SPOT_DIFF_001;K_TOMATO_BACTERIAL_SPOT_ACTION_001;K_TOMATO_BACTERIAL_SPOT_CONFIDENCE_001;K_TOMATO_BACTERIAL_SPOT_TRIAGE_001;K_TOMATO_GENERAL_RAG_SOURCE_001;K_TOMATO_BACTERIAL_SPOT_DIAGNOSTIC_DETAIL_002;K_TOMATO_BACTERIAL_SPOT_CONFUSABLE_EXTRA_002
TOMATOQA000020,TOMATO_IMG_00003,tomato_images/TOMATO_IMG_00003.jpg,tomato_images/TOMATO_IMG_00003.jpg,cà chua,bệnh đốm vi khuẩn,bacterial_disease,train,severity_assessment,Thấy đốm nâu không có vòng đồng tâm rõ trên lá cà chua mức độ thế nào?,có quầng vàng quanh vết bệnh; có nhiều chấm hoặc vệt nâu rải rác,lá,đốm lá,trung bình,đạt yêu cầu,cao,early_action,no,Cây trồng: cà chua. Triệu chứng quan sát: có quầng vàng quanh vết bệnh; có nhiều chấm hoặc vệt nâu rải rác. Mức độ quan sát: trung bình. Câu hỏi người dùng: Thấy đốm nâu không có vòng đồng tâm rõ trên lá cà chua mức độ thế nào?,Cây trồng: cà chua. Nhãn nghi ngờ: bệnh đốm vi khuẩn. Triệu chứng quan sát: có quầng vàng quanh vết bệnh; có nhiều chấm hoặc vệt nâu rải rác. Mức độ quan sát: trung bình. Câu hỏi người dùng: Thấy đốm nâu không có vòng đồng tâm rõ trên lá cà chua mức độ thế nào?,"Mức độ hiện xếp khoảng trung bình vì ảnh cho thấy có quầng vàng quanh vết bệnh; có nhiều chấm hoặc vệt nâu rải rác. Điểm phân biệt: Nếu vết bệnh nhỏ, sẫm màu và không có vòng đồng tâm rõ thì nghiêng về đốm vi khuẩn hơn cháy sớm. Mức tin cậy cao, ưu tiên xử lý sớm. Nên ưu tiên giữ lá khô, tưới gốc, tỉa bỏ lá bệnh vừa phải, vệ sinh tàn dư và theo dõi vết mới sau mưa hoặc tưới.",K_TOMATO_BACTERIAL_SPOT_SYMPTOM_001;K_TOMATO_BACTERIAL_SPOT_DIFF_001;K_TOMATO_BACTERIAL_SPOT_ACTION_001;K_TOMATO_BACTERIAL_SPOT_CONFIDENCE_001;K_TOMATO_BACTERIAL_SPOT_TRIAGE_001;K_TOMATO_GENERAL_RAG_SOURCE_001;K_TOMATO_BACTERIAL_SPOT_DIAGNOSTIC_DETAIL_002;K_TOMATO_BACTERIAL_SPOT_CONFUSABLE_EXTRA_002
TOMATOQA000021,TOMATO_IMG_00003,tomato_images/TOMATO_IMG_00003.jpg,tomato_images/TOMATO_IMG_00003.jpg,cà chua,bệnh đốm vi khuẩn,bacterial_disease,train,differential_diagnosis,Nhìn lá có chấm khô sẫm cần tránh nhầm với gì?,có quầng vàng quanh vết bệnh; có nhiều chấm hoặc vệt nâu rải rác,lá,đốm lá,trung bình,đạt yêu cầu,cao,early_action,no,Cây trồng: cà chua. Triệu chứng quan sát: có quầng vàng quanh vết bệnh; có nhiều chấm hoặc vệt nâu rải rác. Mức độ quan sát: trung bình. Câu hỏi người dùng: Nhìn lá có chấm khô sẫm cần tránh nhầm với gì?,Cây trồng: cà chua. Nhãn nghi ngờ: bệnh đốm vi khuẩn. Triệu chứng quan sát: có quầng vàng quanh vết bệnh; có nhiều chấm hoặc vệt nâu rải rác. Mức độ quan sát: trung bình. Câu hỏi người dùng: Nhìn lá có chấm khô sẫm cần tránh nhầm với gì?,"Không nên xử lý nóng vội; dấu hiệu hiện có là có quầng vàng quanh vết bệnh; có nhiều chấm hoặc vệt nâu rải rác, phù hợp hướng nghi ngờ bệnh đốm vi khuẩn. Điểm phân biệt: Nếu vết bệnh nhỏ, sẫm màu và không có vòng đồng tâm rõ thì nghiêng về đốm vi khuẩn hơn cháy sớm. Mức tin cậy cao, ưu tiên xử lý sớm. Nên ưu tiên giữ lá khô, tưới gốc, tỉa bỏ lá bệnh vừa phải, vệ sinh tàn dư và theo dõi vết mới sau mưa hoặc tưới. Cần tránh không kết luận là nấm chỉ dựa vào đốm nâu.",K_TOMATO_BACTERIAL_SPOT_SYMPTOM_001;K_TOMATO_BACTERIAL_SPOT_DIFF_001;K_TOMATO_BACTERIAL_SPOT_ACTION_001;K_TOMATO_BACTERIAL_SPOT_CONFIDENCE_001;K_TOMATO_BACTERIAL_SPOT_TRIAGE_001;K_TOMATO_GENERAL_RAG_SOURCE_001;K_TOMATO_BACTERIAL_SPOT_DIAGNOSTIC_DETAIL_002;K_TOMATO_SAFETY_NO_OVERCLAIM_001;K_TOMATO_GENERAL_SAFETY_001;K_TOMATO_BACTERIAL_SPOT_CONFUSABLE_EXTRA_002
TOMATOQA000024,TOMATO_IMG_00003,tomato_images/TOMATO_IMG_00003.jpg,tomato_images/TOMATO_IMG_00003.jpg,cà chua,bệnh đốm vi khuẩn,bacterial_disease,train,followup_needed,Thấy đốm nhỏ nâu đen trên lá cà chua cần kiểm tra thêm gì?,có quầng vàng quanh vết bệnh; có nhiều chấm hoặc vệt nâu rải rác,lá,đốm lá,trung bình,đạt yêu cầu,thấp,insufficient_evidence,no,Cây trồng: cà chua. Triệu chứng quan sát: có quầng vàng quanh vết bệnh; có nhiều chấm hoặc vệt nâu rải rác. Mức độ quan sát: trung bình. Câu hỏi người dùng: Thấy đốm nhỏ nâu đen trên lá cà chua cần kiểm tra thêm gì?,Cây trồng: cà chua. Nhãn nghi ngờ: bệnh đốm vi khuẩn. Triệu chứng quan sát: có quầng vàng quanh vết bệnh; có nhiều chấm hoặc vệt nâu rải rác. Mức độ quan sát: trung bình. Câu hỏi người dùng: Thấy đốm nhỏ nâu đen trên lá cà chua cần kiểm tra thêm gì?,"Chưa nên kết luận tuyệt đối; dấu hiệu có quầng vàng quanh vết bệnh; có nhiều chấm hoặc vệt nâu rải rác nghiêng về bệnh đốm vi khuẩn nhưng cần kiểm tra thêm nếu ảnh chưa đủ rõ. Điểm phân biệt: Nếu vết bệnh nhỏ, sẫm màu và không có vòng đồng tâm rõ thì nghiêng về đốm vi khuẩn hơn cháy sớm. Mức tin cậy thấp, ưu tiên chưa đủ bằng chứng. Nên ưu tiên giữ lá khô, tưới gốc, tỉa bỏ lá bệnh vừa phải, vệ sinh tàn dư và theo dõi vết mới sau mưa hoặc tưới. Giữ lá khô và quan sát vết mới sau mưa hoặc tưới.",K_TOMATO_BACTERIAL_SPOT_SYMPTOM_001;K_TOMATO_BACTERIAL_SPOT_DIFF_001;K_TOMATO_BACTERIAL_SPOT_ACTION_001;K_TOMATO_BACTERIAL_SPOT_CONFIDENCE_001;K_TOMATO_BACTERIAL_SPOT_TRIAGE_001;K_TOMATO_GENERAL_FOLLOWUP_001;K_TOMATO_GENERAL_RAG_SOURCE_001;K_TOMATO_BACTERIAL_SPOT_DIAGNOSTIC_DETAIL_002;K_TOMATO_IMAGE_LOW_EVIDENCE_001;K_TOMATO_FOLLOWUP_UNDERSIDE_WHOLE_PLANT_001
TOMATOQA000025,TOMATO_IMG_00004,tomato_images/TOMATO_IMG_00004.jpg,tomato_images/TOMATO_IMG_00004.jpg,cà chua,bệnh đốm vi khuẩn,bacterial_disease,val,identification,Thấy vết đốm nhỏ trên lá cà chua là bệnh gì?,có vết thủng nhỏ kiểu shot-hole nếu mô chết rụng; quầng vàng quanh vết bệnh,lá,đốm lá,trung bình,đạt yêu cầu,cao,early_action,no,Cây trồng: cà chua. Triệu chứng quan sát: có vết thủng nhỏ kiểu shot-hole nếu mô chết rụng; quầng vàng quanh vết bệnh. Mức độ quan sát: trung bình. Câu hỏi người dùng: Thấy vết đốm nhỏ trên lá cà chua là bệnh gì?,Cây trồng: cà chua. Nhãn nghi ngờ: bệnh đốm vi khuẩn. Triệu chứng quan sát: có vết thủng nhỏ kiểu shot-hole nếu mô chết rụng; quầng vàng quanh vết bệnh. Mức độ quan sát: trung bình. Câu hỏi người dùng: Thấy vết đốm nhỏ trên lá cà chua là bệnh gì?,"Các dấu hiệu hiện tại nghiêng về bệnh đốm vi khuẩn, nổi bật là có vết thủng nhỏ kiểu shot-hole nếu mô chết rụng; quầng vàng quanh vết bệnh. Điểm phân biệt: Nếu vết bệnh nhỏ, sẫm màu và không có vòng đồng tâm rõ thì nghiêng về đốm vi khuẩn hơn cháy sớm. Mức tin cậy cao, ưu tiên xử lý sớm. Nên ưu tiên giữ lá khô, tưới gốc, tỉa bỏ lá bệnh vừa phải, vệ sinh tàn dư và theo dõi vết mới sau mưa hoặc tưới.",K_TOMATO_BACTERIAL_SPOT_SYMPTOM_001;K_TOMATO_BACTERIAL_SPOT_DIFF_001;K_TOMATO_BACTERIAL_SPOT_ACTION_001;K_TOMATO_BACTERIAL_SPOT_CONFIDENCE_001;K_TOMATO_BACTERIAL_SPOT_TRIAGE_001;K_TOMATO_GENERAL_RAG_SOURCE_001;K_TOMATO_BACTERIAL_SPOT_DIAGNOSTIC_DETAIL_002;K_TOMATO_BACTERIAL_SPOT_CONFUSABLE_EXTRA_002
TOMATOQA000028,TOMATO_IMG_00004,tomato_images/TOMATO_IMG_00004.jpg,tomato_images/TOMATO_IMG_00004.jpg,cà chua,bệnh đốm vi khuẩn,bacterial_disease,val,severity_assessment,Thấy đốm nhỏ nâu đen trên lá cà chua đã nặng chưa?,có vết thủng nhỏ kiểu shot-hole nếu mô chết rụng; quầng vàng quanh vết bệnh,lá,đốm lá,trung bình,đạt yêu cầu,cao,early_action,no,Cây trồng: cà chua. Triệu chứng quan sát: có vết thủng nhỏ kiểu shot-hole nếu mô chết rụng; quầng vàng quanh vết bệnh. Mức độ quan sát: trung bình. Câu hỏi người dùng: Thấy đốm nhỏ nâu đen trên lá cà chua đã nặng chưa?,Cây trồng: cà chua. Nhãn nghi ngờ: bệnh đốm vi khuẩn. Triệu chứng quan sát: có vết thủng nhỏ kiểu shot-hole nếu mô chết rụng; quầng vàng quanh vết bệnh. Mức độ quan sát: trung bình. Câu hỏi người dùng: Thấy đốm nhỏ nâu đen trên lá cà chua đã nặng chưa?,"Mức độ hiện xếp khoảng trung bình vì ảnh cho thấy có vết thủng nhỏ kiểu shot-hole nếu mô chết rụng; quầng vàng quanh vết bệnh. Điểm phân biệt: Nếu vết bệnh nhỏ, sẫm màu và không có vòng đồng tâm rõ thì nghiêng về đốm vi khuẩn hơn cháy sớm. Mức tin cậy cao, ưu tiên xử lý sớm. Nên ưu tiên giữ lá khô, tưới gốc, tỉa bỏ lá bệnh vừa phải, vệ sinh tàn dư và theo dõi vết mới sau mưa hoặc tưới.",K_TOMATO_BACTERIAL_SPOT_SYMPTOM_001;K_TOMATO_BACTERIAL_SPOT_DIFF_001;K_TOMATO_BACTERIAL_SPOT_ACTION_001;K_TOMATO_BACTERIAL_SPOT_CONFIDENCE_001;K_TOMATO_BACTERIAL_SPOT_TRIAGE_001;K_TOMATO_GENERAL_RAG_SOURCE_001;K_TOMATO_BACTERIAL_SPOT_DIAGNOSTIC_DETAIL_002;K_TOMATO_BACTERIAL_SPOT_CONFUSABLE_EXTRA_002
TOMATOQA000030,TOMATO_IMG_00004,tomato_images/TOMATO_IMG_00004.jpg,tomato_images/TOMATO_IMG_00004.jpg,cà chua,bệnh đốm vi khuẩn,bacterial_disease,val,safety_check,Nhìn lá có đốm nâu không có vòng đồng tâm rõ có cần phun thuốc ngay không?,có vết thủng nhỏ kiểu shot-hole nếu mô chết rụng; quầng vàng quanh vết bệnh,lá,đốm lá,trung bình,đạt yêu cầu,cao,early_action,no,Cây trồng: cà chua. Triệu chứng quan sát: có vết thủng nhỏ kiểu shot-hole nếu mô chết rụng; quầng vàng quanh vết bệnh. Mức độ quan sát: trung bình. Câu hỏi người dùng: Nhìn lá có đốm nâu không có vòng đồng tâm rõ có cần phun thuốc ngay không?,Cây trồng: cà chua. Nhãn nghi ngờ: bệnh đốm vi khuẩn. Triệu chứng quan sát: có vết thủng nhỏ kiểu shot-hole nếu mô chết rụng; quầng vàng quanh vết bệnh. Mức độ quan sát: trung bình. Câu hỏi người dùng: Nhìn lá có đốm nâu không có vòng đồng tâm rõ có cần phun thuốc ngay không?,"Không nên xử lý nóng vội; dấu hiệu hiện có là có vết thủng nhỏ kiểu shot-hole nếu mô chết rụng; quầng vàng quanh vết bệnh, phù hợp hướng nghi ngờ bệnh đốm vi khuẩn. Điểm phân biệt: Nếu vết bệnh nhỏ, sẫm màu và không có vòng đồng tâm rõ thì nghiêng về đốm vi khuẩn hơn cháy sớm. Mức tin cậy cao, ưu tiên xử lý sớm. Nên ưu tiên giữ lá khô, tưới gốc, tỉa bỏ lá bệnh vừa phải, vệ sinh tàn dư và theo dõi vết mới sau mưa hoặc tưới. Cần tránh không kết luận là nấm chỉ dựa vào đốm nâu.",K_TOMATO_BACTERIAL_SPOT_SYMPTOM_001;K_TOMATO_BACTERIAL_SPOT_DIFF_001;K_TOMATO_BACTERIAL_SPOT_ACTION_001;K_TOMATO_BACTERIAL_SPOT_CONFIDENCE_001;K_TOMATO_BACTERIAL_SPOT_TRIAGE_001;K_TOMATO_GENERAL_SAFETY_001;K_TOMATO_GENERAL_RAG_SOURCE_001;K_TOMATO_BACTERIAL_SPOT_DIAGNOSTIC_DETAIL_002;K_TOMATO_SAFETY_NO_OVERCLAIM_001;K_TOMATO_BACTERIAL_SPOT_CONFUSABLE_EXTRA_002
TOMATOQA000046,TOMATO_IMG_00006,tomato_images/TOMATO_IMG_00006.jpg,tomato_images/TOMATO_IMG_00006.jpg,cà chua,bệnh đốm vi khuẩn,bacterial_disease,train,safety_check,Thấy đốm sẫm rải rác trên lá cà chua có cần phun thuốc ngay không?,có vết thủng nhỏ kiểu shot-hole nếu mô chết rụng; có nhiều chấm hoặc vệt nâu rải rác,lá,đốm lá,trung bình,đạt yêu cầu,cao,early_action,no,Cây trồng: cà chua. Triệu chứng quan sát: có vết thủng nhỏ kiểu shot-hole nếu mô chết rụng; có nhiều chấm hoặc vệt nâu rải rác. Mức độ quan sát: trung bình. Câu hỏi người dùng: Thấy đốm sẫm rải rác trên lá cà chua có cần phun thuốc ngay không?,Cây trồng: cà chua. Nhãn nghi ngờ: bệnh đốm vi khuẩn. Triệu chứng quan sát: có vết thủng nhỏ kiểu shot-hole nếu mô chết rụng; có nhiều chấm hoặc vệt nâu rải rác. Mức độ quan sát: trung bình. Câu hỏi người dùng: Thấy đốm sẫm rải rác trên lá cà chua có cần phun thuốc ngay không?,"Không nên xử lý nóng vội; dấu hiệu hiện có là có vết thủng nhỏ kiểu shot-hole nếu mô chết rụng; có nhiều chấm hoặc vệt nâu rải rác, phù hợp hướng nghi ngờ bệnh đốm vi khuẩn. Điểm phân biệt: Nếu vết bệnh nhỏ, sẫm màu và không có vòng đồng tâm rõ thì nghiêng về đốm vi khuẩn hơn cháy sớm. Mức tin cậy cao, ưu tiên xử lý sớm. Nên ưu tiên giữ lá khô, tưới gốc, tỉa bỏ lá bệnh vừa phải, vệ sinh tàn dư và theo dõi vết mới sau mưa hoặc tưới. Cần tránh không kết luận là nấm chỉ dựa vào đốm nâu. Theo dõi lại sau 24–48 giờ nếu vết lan rộng.",K_TOMATO_BACTERIAL_SPOT_SYMPTOM_001;K_TOMATO_BACTERIAL_SPOT_DIFF_001;K_TOMATO_BACTERIAL_SPOT_ACTION_001;K_TOMATO_BACTERIAL_SPOT_CONFIDENCE_001;K_TOMATO_BACTERIAL_SPOT_TRIAGE_001;K_TOMATO_GENERAL_SAFETY_001;K_TOMATO_GENERAL_RAG_SOURCE_001;K_TOMATO_BACTERIAL_SPOT_DIAGNOSTIC_DETAIL_002;K_TOMATO_SAFETY_NO_OVERCLAIM_001;K_TOMATO_BACTERIAL_SPOT_CONFUSABLE_EXTRA_002
